classification	action	path
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/range-parser/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/range-parser/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/node_modules/@types/send/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/node_modules/@types/send/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/node_modules/@types/send/index.d.ts
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/node_modules/@types/send/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/@types/serve-static/package.json
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/destroy/LICENSE
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/destroy/README.md
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/destroy/index.js
GENERATED/HISTORICAL_DEBT(node_modules)	COMMIT_DELETION	services/gateway/node_modules/destroy/package.json
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/package.json
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/src/barDataStore.ts
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/src/executionStore.ts
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/src/index 2.ts
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/src/index.ts
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/src/syncJobStore.ts
INTENTIONAL(superseded by tracked gateway/)	COMMIT_DELETION	services/gateway/tsconfig.json
